"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"220","4","1371414","Niklas","261452","21/10/2018","52.49983314451164","13.464362448779468","3","Wendt apartment, 1st floor, central","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","72","55","0.85","Entire home/apt"
"97","3","253136","Peter","261834","10/09/2018","52.51109473409912","13.382891632427404","2","Sightseeing, relaxing and Shopping","Regierungsviertel","Mitte","129","60","1.55","Private room"
"310","1","1352346","Anastasia","261937","","52.495977520357364","13.34466805852902","58","Nice apartment in center of Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","0","29","","Private room"
"90","1","1152791","ClaasFlorian","263817","16/09/2018","52.4893043954756","13.426059422776477","2","Lovely_room_Berlin_Neukölln","Reuterstraße","Neukölln","3","45","1.02","Private room"
"91","2","1250154","Henrik","264459","04/11/2018","52.53203418577178","13.417054215883228","2","Central, cosy and one-of-a-kind","Prenzlauer Berg Südwest","Pankow","426","60","5.29","Entire home/apt"
"285","14","1391772","Sunflower Hostel","265354","10/07/2017","52.50934507267647","13.445769289132079","1","Nice apartment in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","4","60","0.07","Private room"
"12","14","1391772","Sunflower Hostel","265389","22/01/2016","52.50887916891166","13.447047430911939","1","Beautiful single room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","1","19","0.03","Private room"
"320","14","1391772","Sunflower Hostel","265394","20/03/2018","52.50947948607021","13.446562615649455","1","Stylish double room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","4","29","0.09","Private room"
"235","14","1391772","Sunflower Hostel","265400","01/10/2015","52.50875750449416","13.445170943748264","1","Lovely 2-bed room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","1","29","0.03","Private room"
"276","14","1391772","Sunflower Hostel","265402","14/10/2018","52.510641360963774","13.445674230574458","1","Nice room for 3 persons","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","10","9","0.23","Shared room"
"275","14","1391772","Sunflower Hostel","265408","24/11/2017","52.51092693128877","13.447062758347863","1","Elegant 4-bed room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","5","9","0.09","Shared room"
"319","14","1391772","Sunflower Hostel","265416","17/10/2018","52.50999186519372","13.446542242549961","1","Colorful 6-bed-room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","58","9","0.73","Shared room"
"318","14","1391772","Sunflower Hostel","265433","18/10/2018","52.51060071754276","13.445242240542637","1","Spacious 6-bed-room in Berlin ","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","25","9","0.42","Shared room"
"314","14","1391772","Sunflower Hostel","265444","26/09/2018","52.51044446308398","13.445326376827564","1","Nice and big 8-bed-room in Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","73","9","0.96","Shared room"
"66","1","1394961","Antonella","265955","15/12/2016","52.49164464816959","13.349941164128376","93","Top Central Charming Relaxed Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","11","55","0.14","Entire home/apt"
"0","1","1395699","Mat","266181","08/10/2018","52.509179320434654","13.460363339075428","7","Single Room Apt in heart of  F'hain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","30","48","0.39","Entire home/apt"
"322","1","1402232","Abigail","267399","26/04/2016","52.48936020854486","13.426430146044725","62","Attention to Every Little Detail.","Reuterstraße","Neukölln","40","55","0.51","Entire home/apt"
"158","1","1408921","Dieter","268910","01/10/2018","52.417058150034336","13.542466163808063","3","Southeast of Berlin - fantastic apartment","Altglienicke","Treptow - Köpenick","16","46","0.33","Entire home/apt"
"268","4","1371414","Niklas","268967","31/10/2018","52.50005246792892","13.46144336230258","3","Wendt-Apartment, 2nd floor, quiet","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","56","55","0.75","Entire home/apt"
"311","1","1409188","Peter","268974","21/07/2018","52.419387933873175","13.486179147123488","5","Flat Familie Heucke","Rudow","Neukölln","14","53","0.21","Entire home/apt"
"0","1","1411715","L. Anabel","269455","26/07/2018","52.49563072381585","13.400941415972015","1","rent a flat or room in kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","2","65","0.49","Entire home/apt"
"99","2","1422088","Gabriele","271739","23/10/2018","52.50329384864887","13.420168003017013","3","X-Berg: central, quiet, bright, cosy and large","nördliche Luisenstadt","Friedrichshain-Kreuzberg","202","43","2.6","Private room"
"0","2","1428852","Jane","273076","05/08/2018","52.5417870794778","13.354194321108334","4","nice apartment in Samoastr., Berlin","Wedding Zentrum","Mitte","6","61","0.1","Entire home/apt"
"37","2","1428852","Jane","273106","01/11/2017","52.54385541095015","13.357373309865537","62","beautiful stylish apartment, Berlin","Wedding Zentrum","Mitte","18","64","0.23","Entire home/apt"
"0","1","1433140","Dan","274072","28/08/2017","52.54947193256126","13.417323390054191","3","PRETTY + CENTRAL","Prenzlauer Berg Nord","Pankow","126","60","1.57","Entire home/apt"
"0","1","1435994","Bil","274623","28/04/2016","52.52963266432685","13.40463704989929","3","Modern, furnished, warm flat!","Alexanderplatz","Mitte","28","65","0.35","Entire home/apt"
"334","2","404149","Gernot","274798","19/10/2018","52.50074936635762","13.445464426554972","2","Splendid and Spacious in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","81","55","1.05","Private room"
"341","4","1282150","Bernd","276044","06/03/2018","52.499436989803876","13.345089468166458","90","4th-Floor Apartment at Wittenbergplatz.","Schöneberg-Nord","Tempelhof - Schöneberg","104","50","1.25","Entire home/apt"
"314","4","1282150","Bernd","277653","16/04/2016","52.49892928311862","13.344101995938686","60","2-Rooms near KaDeWe !! -in Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","50","59","0.6","Entire home/apt"
"0","2","405844","Julian","278860","29/07/2018","52.483860216182386","13.437881079917995","3","130qm FamilyParadise Xberg/Nkölln","Reuterstraße","Neukölln","67","65","0.81","Entire home/apt"
"250","1","1456634","Annabella","279315","16/06/2016","52.48359742242735","13.437445752318336","20","Flat in Neukölln (Postmodern Cloister )","Reuterstraße","Neukölln","4","40","0.06","Private room"
"190","1","1457373","Brigid","279504","09/07/2016","52.48872295433483","13.396617827913667","270","Kreuzberg, lively cosy Bergmannkiez","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","86","45","1.03","Entire home/apt"
"0","1","1465582","Katinka","281152","","52.5489881414671","13.416506364707306","14","beautiful 3-room-apartment (75 m2)","Prenzlauer Berg Nord","Pankow","0","60","","Entire home/apt"
"0","1","1135836","Luca","282214","","52.50773529832292","13.303458954704684","3","Nice room close to Kurfürstendamm","Kantstraße","Charlottenburg-Wilm.","0","29","","Private room"
"280","3","1473320","Udo","282773","31/05/2016","52.518648808286095","13.296201900267583","30","Top-Apartment Berlin Charlottenburg","Schloß Charlottenburg","Charlottenburg-Wilm.","15","34","0.23","Entire home/apt"
"0","3","1473320","Udo","282786","13/08/2018","52.51654714593393","13.296611135084449","3","Apartment Berlin-Charlottenburg","Schloß Charlottenburg","Charlottenburg-Wilm.","18","50","0.23","Entire home/apt"
"249","3","1473320","Udo","282797","14/08/2018","52.51841909285767","13.295846874288193","30","Schickes Apartment in Berlin-City","Schloß Charlottenburg","Charlottenburg-Wilm.","18","34","0.27","Entire home/apt"
"61","1","1499712","Gudrún","288484","25/08/2018","52.4897374625826","13.437993875576751","5","Cosy Studio livingspace with balcony, Maybachufer","Reuterstraße","Neukölln","8","65","0.1","Private room"
"242","3","286494","Project A","292864","24/10/2018","52.53001509967281","13.417625280702604","1","Lounge Room –  Alex in 5 Min","Prenzlauer Berg Südwest","Pankow","498","50","6.29","Private room"
"119","1","353789","Doreen","295675","21/10/2018","52.487222788367276","13.411185039876102","3","room with own bathroom and separate entrance","Schillerpromenade","Neukölln","27","54","0.91","Private room"
"227","2","1534006","Katja","297521","16/05/2017","52.50807870184522","13.464139017894711","2","light and nice room fully furnished","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","21","29","0.27","Private room"
"325","2","1388846","Trinimat","297594","22/09/2018","52.49343439507112","13.341785937202822","10","Holiday apartment Trinimat Berlin","Schöneberg-Süd","Tempelhof - Schöneberg","17","30","0.22","Entire home/apt"
"119","1","202762","Leon","298056","01/08/2018","52.498563668272354","13.384323054405233","85","3bedrooms in Kreuzberg, Anmeldung possible","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","15","40","0.29","Entire home/apt"
"0","2","1554470","Hendrik","301773","30/10/2016","52.532898886579545","13.426220133691073","2","Nice Apartment at Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","57","64","0.77","Entire home/apt"
"108","4","1282150","Bernd","301887","04/03/2018","52.499286499262766","13.344928199383848","90","2nd-Floor near KaDeWe !! -in Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","109","55","1.32","Entire home/apt"
"0","2","1554470","Hendrik","302167","15/01/2017","52.5338602944383","13.427549554654885","3","Nice 2 Room apartment at Prenzl Bg","Prenzlauer Berg Süd","Pankow","66","66","0.98","Entire home/apt"
"343","1","1560726","Ann-Katrin","303097","26/07/2018","52.52943915435873","13.42762963973213","2","Beautiful city apartment at park","Prenzlauer Berg Süd","Pankow","31","66","0.4","Private room"
"118","1","870376","Andreas","304904","02/11/2018","52.55293693785537","13.404477353846184","2","bedroom with your own bath","Prenzlauer Berg Nordwest","Pankow","161","37","1.98","Private room"
"108","3","253136","Peter","306041","02/10/2018","52.511558553957954","13.381605366901397","2","Lovely central room, Potsdamer Plz","Regierungsviertel","Mitte","97","60","1.18","Private room"
"177","1","1578131","Volker","306829","10/10/2017","52.52121676766678","13.301132268758842","45","Cosy flat / Balcony / Centre Berlin","Otto-Suhr-Allee","Charlottenburg-Wilm.","35","38","0.46","Entire home/apt"
"121","2","1586451","Silke","308421","15/10/2018","52.55140860403686","13.37267707972167","2","Bright Double Room in BerlinWedding","Wedding Zentrum","Mitte","8","35","0.26","Private room"
"0","1","1591761","Mauricio","309511","23/04/2016","52.53745057932375","13.42728377210206","3","Prenzlberg Designer Apt w. Balcony","Prenzlauer Berg Süd","Pankow","12","65","0.14","Entire home/apt"
"67","9","1574908","Jürgen","313876","31/03/2017","52.499030457590116","13.29296099184762","30","quiet spacious sunny  2 room apt  w view 4.floor l","Halensee","Charlottenburg-Wilm.","1","38","0.05","Entire home/apt"
"176","1","1620743","Sandra","315533","30/07/2018","52.48493083118943","13.360394482282418","60","Home sweet Home Berlin","Schöneberg-Süd","Tempelhof - Schöneberg","44","54","0.54","Entire home/apt"
"27","1","1624693","Chris","316327","19/10/2018","52.51300909481124","13.464336255541628","2","Spacious, Sunlit & Great Furniture","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","142","30","1.8","Private room"
"159","1","1624988","Shay","316366","04/03/2017","52.49534768944632","13.306111866397051","90","Beautiful Apartment near Kudamm Ave","Düsseldorfer Straße","Charlottenburg-Wilm.","4","31","0.14","Entire home/apt"
"30","2","275238","Ciska","316547","12/06/2018","52.53199914610747","13.421706041920249","2","Our Asia Room For You","Prenzlauer Berg Süd","Pankow","76","45","0.98","Private room"
"339","1","1625792","Ursula","320028","14/10/2018","52.47033730159979","13.336770557999728","2","Nice room with ensuite bathroom","Friedenau","Tempelhof - Schöneberg","47","43","0.63","Private room"
"0","1","1641505","Sterni","320305","22/07/2018","52.51744188387049","13.433149079873866","4","Berlin Friedrichshain 1,5km to Alex","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","92","38","1.7","Private room"
"155","3","1354122","Heike & Heinrich","321295","01/11/2018","52.46401191748593","13.342431114971815","2","Beautiful 1-room apartment","Friedenau","Tempelhof - Schöneberg","175","39","2.25","Entire home/apt"
"227","3","1354122","Heike & Heinrich","321308","14/09/2018","52.46237269338114","13.344182478861851","2","Schönes Apartment in Berlin","Friedenau","Tempelhof - Schöneberg","46","44","0.59","Entire home/apt"
"220","11","1654885","Claudius","323243","18/07/2016","52.48264277399895","13.42966579937639","3","nettes Zweibettzimmer 1.3 (1. Etage)","Neuköllner Mitte/Zentrum","Neukölln","52","27","0.64","Private room"
"352","11","1654885","Claudius","323250","14/10/2018","52.48250617456528","13.42929391095055","3","schickes Zweibettzimmer 1.1  (1. Etage)","Neuköllner Mitte/Zentrum","Neukölln","56","27","0.69","Private room"
"349","11","1654885","Claudius","323255","04/11/2018","52.484369410847606","13.42814429260433","3","3 beds room No. 4 in Berlin","Neuköllner Mitte/Zentrum","Neukölln","121","27","1.49","Private room"
"341","11","1654885","Claudius","323259","17/10/2018","52.482902919890066","13.428394478352077","3","3 beds room No. 2 in Berlin","Neuköllner Mitte/Zentrum","Neukölln","147","27","1.84","Private room"
"248","11","1654885","Claudius","323260","27/10/2018","52.48388792366215","13.428707388755349","3","Apartment in Berlin for 1-3 persons","Neuköllner Mitte/Zentrum","Neukölln","197","36","2.56","Entire home/apt"
"0","2","1658050","Nine","323920","01/08/2017","52.48649104859991","13.431477759803425","3","Sunny Berlin Neukölln sublet (2 rooms)","Reuterstraße","Neukölln","1","30","0.06","Private room"
"0","2","1658050","Nine","323951","07/06/2017","52.4847046210105","13.431224197257437","4","Berlin Neukölln 2 rooms (bedroom+studio)","Reuterstraße","Neukölln","1","30","0.06","Private room"
"73","1","1285485","Kalu","325979","26/08/2018","52.46400784479139","13.314922554048467","3","A very nice and quiet appartement","Schloßstr.","Steglitz - Zehlendorf","27","55","0.35","Private room"
"275","1","1669847","Peter","326566","31/10/2018","52.582523762770556","13.419159104253271","3","ruhiges Zimmer in Pankow/ Prenzlauer Berg","Pankow Zentrum","Pankow","43","28","1.12","Private room"
"0","1","1673681","David","327442","13/08/2016","52.48071302603926","13.354839817462155","5","Best place!","Schöneberg-Süd","Tempelhof - Schöneberg","12","35","0.15","Private room"
"20","1","1675262","Joseph","327773","28/10/2018","52.5363137657057","13.407944121782538","3","Home is where Berlin is","Prenzlauer Berg Südwest","Pankow","24","40","0.33","Private room"
"258","1","1682922","Florian","329648","28/09/2018","52.55223084335474","13.414662218166145","2","nice room with a balcony","Prenzlauer Berg Nord","Pankow","8","48","0.1","Private room"
"0","3","1702081","Agnes","334133","26/04/2016","52.53641260184432","13.400405614701539","90","Very centraly Apartment in Berlin 1","Brunnenstr. Süd","Mitte","133","54","1.68","Entire home/apt"
"36","1","1641549","Greg","335273","06/04/2015","52.53769467647705","13.408719191641069","90","Cool Design Apartment in Berlin","Prenzlauer Berg Südwest","Pankow","6","38","0.08","Entire home/apt"
