"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"279","1","1402040","Volker","8024640","03/11/2018","52.49298974625289","13.349552076609644","30","Brand new Apartment, large balcony","Schöneberg-Nord","Tempelhof - Schöneberg","14","69","0.45","Entire home/apt"
"5","1","42382293","Stefanie","8027030","04/11/2018","52.491177385857256","13.447391241469877","2","Ruhig, zentral, Terasse, Wassernähe","Alt  Treptow","Treptow - Köpenick","19","79","0.49","Entire home/apt"
"306","1","7682212","Rene","8031693","24/09/2018","52.5210676893081","13.380440036653287","4","Luxury flat with balcony in Mitte","Alexanderplatz","Mitte","23","120","0.6","Entire home/apt"
"276","1","9032891","Isabell","8038733","14/07/2018","52.49796586484786","13.423212813253839","14","Nice & cozy apartment in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","4","85","0.11","Entire home/apt"
"0","1","42450550","Fulda","8038937","23/11/2015","52.48718015513785","13.437363525277624","3","Renovated Altbau in Kreuzkölln","Reuterstraße","Neukölln","4","100","0.1","Entire home/apt"
"326","1","15954962","Frank","8041776","03/11/2018","52.48007161062813","13.424807232180617","3","Apartment in Neukölln / Great Place","Schillerpromenade","Neukölln","141","79","3.63","Entire home/apt"
"0","1","21916270","Daniel","8043539","26/10/2015","52.49535971996262","13.43313053907668","1","Alternative Apartment in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","5","80","0.13","Entire home/apt"
"151","2","22730508","Jeanette","8059702","16/10/2018","52.55394252109623","13.403785204894202","4","Apartment in the heart of Berlin","Prenzlauer Berg Nordwest","Pankow","69","97","1.79","Entire home/apt"
"347","3","3062473","Robin","8063187","27/10/2018","52.537856935490666","13.399534173002213","1","TOP-FLOOR APARTMENT AT MAUERPARK+parking","Brunnenstr. Süd","Mitte","74","119","1.92","Entire home/apt"
"0","1","22943569","Laura","8063585","09/03/2018","52.495352937575774","13.424590018446048","2","Apartment in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","6","95","0.16","Entire home/apt"
"0","3","42596030","Victoria","8064653","08/09/2015","52.515774801225845","13.29335799992418","3","Wunderschönes Zimmer Charlottenburg","Schloß Charlottenburg","Charlottenburg-Wilm.","1","70","0.03","Private room"
"0","1","10078454","Anna","8067006","14/09/2015","52.4695737678706","13.435205658536134","1","Anna's House","Neuköllner Mitte/Zentrum","Neukölln","1","85","0.03","Entire home/apt"
"159","3","8897828","Key","8068061","04/11/2018","52.498025658113484","13.425772069551149","2","Sunny studio in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","130","200","3.37","Entire home/apt"
"0","1","11448565","Hera","8099504","22/09/2015","52.53803586787074","13.399437235553808","4","Lovely Berlin Design Apartment","Brunnenstr. Süd","Mitte","1","75","0.03","Entire home/apt"
"168","1","901377","Brendon","8110330","21/09/2018","52.49030157648206","13.333280099040355","7","Stylish Long Term Rental","Volkspark Wilmersdorf","Charlottenburg-Wilm.","28","88","1.0","Entire home/apt"
"0","1","37891200","Lisa","8115900","11/10/2015","52.509023442987164","13.464152012482478","21","helle 3-Zi-Whg im lebendigen Kiez","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","85","0.03","Entire home/apt"
"364","1","2036581","Verena","8117216","20/09/2018","52.539052973131106","13.401728271756884","3","180 sqm Luxury Penthouse w/ Rooftop","Brunnenstr. Süd","Mitte","40","595","1.07","Entire home/apt"
"38","1","11071011","Robert","8120673","27/10/2018","52.5253129566557","13.390461025012538","5","Mitte, Auguststr., nice 3 bed room appartment","Alexanderplatz","Mitte","51","118","1.37","Entire home/apt"
"0","1","42908172","Stefan","8125402","","52.526286582141985","13.403642901829459","3","Light and attractive room -MITTE-","Alexanderplatz","Mitte","0","69","","Private room"
"133","1","8549894","Lucas","8140773","28/10/2018","52.53351270573161","13.418273526435442","2","Bright & Spacious, Heart of P-Berg","Prenzlauer Berg Südwest","Pankow","115","97","3.09","Entire home/apt"
"0","2","40805433","Diana","8144101","02/01/2016","52.49754568191639","13.421406816138278","1","95 m2 renovated apartment by canal","südliche Luisenstadt","Friedrichshain-Kreuzberg","3","130","0.08","Entire home/apt"
"3","1","43067122","Felix","8158517","17/03/2018","52.51141013563943","13.462173318433457","4","Bright 70 m² flat in famous Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","70","0.13","Entire home/apt"
"192","1","6398027","Heather","8158745","22/10/2018","52.55202074574188","13.416070091692717","1","Sunny flat in central Prenzlauerberg with Balcony","Prenzlauer Berg Nord","Pankow","63","100","4.5","Entire home/apt"
"0","1","4515848","Cantemir","8159106","05/01/2016","52.48360476103543","13.437101953184746","10","3 Rooms, bright with huge balcony","Reuterstraße","Neukölln","3","68","0.08","Entire home/apt"
"322","5","42048631","Archibald","8161618","14/10/2018","52.51266738817444","13.454057798730357","1","City-Apartment Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","105","95","2.76","Entire home/apt"
"302","5","42048631","Archibald","8162575","18/10/2018","52.51393856913576","13.454493174008444","1","Apartment Friedrichshain Kreuzberg","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","32","85","0.85","Entire home/apt"
"0","3","42596030","Victoria","8166071","02/09/2015","52.51699681252856","13.29261708084208","1","Wunderschönes Zimmer mit Balkon","Schloß Charlottenburg","Charlottenburg-Wilm.","1","90","0.03","Private room"
"0","1","3608594","Guillaume","8180102","23/07/2018","52.496559380874835","13.409818107278113","3","Cosy 45m2 near Kottbussertor","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","44","80","1.14","Entire home/apt"
"0","1","12040782","Luisa","8185534","22/05/2018","52.49960672116673","13.436298575219672","3","Bright studioLOFT in XBerg","südliche Luisenstadt","Friedrichshain-Kreuzberg","2","91","0.19","Entire home/apt"
"229","5","42401277","David","8189060","06/11/2018","52.49841774951498","13.35110733435232","1","Royal Room own Entrance, King Bed in Schöneberg","Schöneberg-Nord","Tempelhof - Schöneberg","166","75","4.31","Private room"
"0","1","43203488","Sophia","8190556","27/02/2018","52.53593475133114","13.351391347261252","3","Lovely city apartment","Moabit West","Mitte","9","69","0.23","Entire home/apt"
"0","1","37400612","Terry","8216321","02/11/2015","52.51341744756882","13.450657103106803","1","Feelhome Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","4","70","0.1","Entire home/apt"
"0","1","4014665","Claudia","8223440","14/12/2015","52.41617251323123","13.313292333330034","5","Familienfreundlich, Blick ü Berlin","Ostpreußendamm","Steglitz - Zehlendorf","1","72","0.03","Entire home/apt"
"177","1","17096112","Isabell","8235919","14/08/2018","52.55526254646223","13.412111211095747","60","Living in former Embassy Building","Prenzlauer Berg Nordwest","Pankow","6","95","0.16","Entire home/apt"
"0","1","2313349","Tina","8243200","","52.56664948423802","13.399464826751206","10","Wunderschöne 3-Zimmer Altbauwohnung","Pankow Zentrum","Pankow","0","90","","Entire home/apt"
"26","1","20594022","Anna","8247088","01/09/2018","52.537958136444296","13.395352711266705","7","ROOM IN WELL CONNECTED APARTMENT IN CENTER","Brunnenstr. Nord","Mitte","19","70","0.5","Private room"
"329","1","14204230","Beate","8249507","06/08/2018","52.483359108415186","13.272668529925893","3","Berlin mit Garten, ruhig und urban","Grunewald","Charlottenburg-Wilm.","18","165","0.48","Entire home/apt"
"0","1","18656295","Kyra","8251152","22/09/2015","52.48675502833347","13.431641148570664","1","BEST PLACE TO BE WITH BALCONY","Reuterstraße","Neukölln","1","100","0.03","Entire home/apt"
"0","1","43062433","Katja And Christian","8252186","28/10/2015","52.564412365903856","13.414987864710046","5","Lovely City Appartment in Berlin","Pankow Süd","Pankow","1","79","0.03","Entire home/apt"
"0","1","43516924","Daniel","8253838","20/08/2018","52.48507436061988","13.36675140745219","3","Garten-Maisonette","Schöneberg-Süd","Tempelhof - Schöneberg","8","140","0.21","Entire home/apt"
"0","1","3259812","Sarah","8262529","21/10/2018","52.490702184067544","13.413193602278621","6","Beautiful Artists Home Kreuzberg!!!","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","13","70","0.35","Entire home/apt"
"0","1","17598824","Edoardo","8267002","","52.49106383278355","13.393371555063018","3","2 floors flat in Berlin´s center","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","75","","Entire home/apt"
"0","1","10191421","Simone","8270083","26/09/2017","52.517115767275634","13.46158283242852","5","One room flat in Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","3","70","0.08","Entire home/apt"
"345","2","4402767","Julia","8278793","01/11/2018","52.46754547887971","13.43215999232518","3","Beletage Neukölln","Neuköllner Mitte/Zentrum","Neukölln","54","80","1.42","Entire home/apt"
"0","1","2034980","Farina","8280619","29/05/2018","52.541136209764566","13.42161766885776","3","Private Prenzl berg garden paradise","Helmholtzplatz","Pankow","16","140","0.46","Entire home/apt"
"0","1","43665674","Elena","8281156","12/01/2016","52.52657811085463","13.412942428946376","1","3 Room Apartment@Alexanderplatz!","Alexanderplatz","Mitte","12","177","0.31","Entire home/apt"
"0","1","16753469","Mona","8282384","22/08/2016","52.515957066562926","13.444088787186262","1","beautiful bright apartment","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","3","85","0.08","Entire home/apt"
"44","1","4063229","Oscar","8283330","15/08/2018","52.49759662492787","13.435059221242483","2","Charming apartment @ Görlitzer Park","südliche Luisenstadt","Friedrichshain-Kreuzberg","56","105","1.47","Entire home/apt"
"0","1","40575151","Camille","8283708","06/08/2017","52.49266601986319","13.397031204098115","3","Arty flat in Berlin-Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","5","67","0.13","Entire home/apt"
"1","3","18653220","Ido","8289432","25/07/2018","52.53839963065459","13.424508337114018","10","3 big rooms in prenzlauerberg","Prenzlauer Berg Süd","Pankow","26","85","0.69","Entire home/apt"
"0","1","43792354","Amanda","8305998","","52.531080652377554","13.385558535919497","3","Bright, beautiful & spacious unit","Brunnenstr. Süd","Mitte","0","90","","Entire home/apt"
"306","3","14150957","Wolfgang","8312910","08/09/2018","52.56362400558667","13.389109985850766","1","Ferienwohnung Mittendrin","Osloer Straße","Mitte","26","240","0.87","Entire home/apt"
"190","2","43856294","Hannes","8318934","20/05/2018","52.44738206616858","13.290351735200462","60","Berliner-Apartment","Zehlendorf  Nord","Steglitz - Zehlendorf","9","75","0.25","Entire home/apt"
"0","1","2005362","Eva","8337806","24/09/2015","52.50701091250472","13.45605334547674","4","Fully furnished apartment in Fhain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","3","100","0.08","Entire home/apt"
"0","1","13577242","","8342247","27/01/2016","52.53049554962009","13.382507983989735","2","Wunderschöner und ruhiger Altbau","Alexanderplatz","Mitte","9","85","0.24","Entire home/apt"
"1","1","44016520","Natalia","8350811","22/10/2018","52.54996731573625","13.41823301152684","3","Große u. gemütliche Wohnung im Kiez","Prenzlauer Berg Nord","Pankow","37","150","1.03","Entire home/apt"
"147","1","41276462","Robert","8353087","01/01/2018","52.5738238202405","13.409680495918781","5","Sonnig, grün und nah an der Mitte","Pankow Zentrum","Pankow","5","80","0.14","Entire home/apt"
"0","1","3966243","Gianluca","8353163","22/05/2018","52.54361755102725","13.422535696744909","3","Beautiful apartment in Prenz. Berg","Helmholtzplatz","Pankow","14","73","0.37","Entire home/apt"
"0","1","41080956","Martin","8357787","11/03/2018","52.534074987747545","13.421298406464965","2","Factory LOFT in Penzlauer Berg","Prenzlauer Berg Südwest","Pankow","14","89","0.79","Entire home/apt"
"0","1","16450807","Alex","8360878","24/10/2017","52.499568169601396","13.335990079191273","5","Bright Apt right in City Center","Düsseldorfer Straße","Charlottenburg-Wilm.","50","89","1.33","Entire home/apt"
"352","2","44071126","Puyan","8361447","02/01/2017","52.46821301771337","13.490390741690758","2","Bright&spacious design apartment","Baumschulenweg","Treptow - Köpenick","3","115","0.09","Entire home/apt"
"0","1","4104942","Jochen","8375383","05/01/2016","52.539430488394665","13.423121907735021","6","Apartment/Loft in Prenzlauer Berg","Helmholtzplatz","Pankow","3","95","0.08","Entire home/apt"
"0","1","11904303","Severin","8376369","05/10/2015","52.53963392250062","13.404376439375522","1","Rooftop Flat in Mitte with a view!","Brunnenstr. Süd","Mitte","2","90","0.05","Entire home/apt"
"0","1","23409902","Eldad","8378882","11/09/2017","52.49058969627957","13.39102867013998","4","Sunny & Cozy Apartment in Kruezberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","7","80","0.19","Entire home/apt"
"0","1","10790054","Elena","8379383","","52.534654721465564","13.405227062402789","1","Perfect Place in Berlin Hearth","Brunnenstr. Süd","Mitte","0","106","","Entire home/apt"
"0","1","44166787","Sral","8380989","30/09/2016","52.52217004462294","13.478981450966618","6","My home is your castle","Alt-Lichtenberg","Lichtenberg","1","67","0.04","Entire home/apt"
"0","1","19889160","Artus","8381806","03/09/2017","52.49900089205764","13.309791742733667","2","Beautiful flat in central Berlin","Düsseldorfer Straße","Charlottenburg-Wilm.","5","69","0.14","Entire home/apt"
"0","1","5409564","Vladimir","8382858","01/08/2018","52.50874280468101","13.391735395726876","3","Checkpoint charlie: modern studio","Regierungsviertel","Mitte","11","70","0.35","Entire home/apt"
"45","3","10692949","Suites & More","8386451","21/10/2018","52.489036118468846","13.419080629850622","2","Artsy + Renovated + Cool Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","92","89","2.47","Entire home/apt"
"0","1","16330920","Johannes","8395897","13/10/2018","52.499686243568654","13.445622539830653","2","Beautiful Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","16","98","0.46","Entire home/apt"
"19","1","42911160","El","8396454","28/10/2018","52.54053704368412","13.403659975111454","1","Mauerpark-Apartment, Berlin Mitte","Prenzlauer Berg Nordwest","Pankow","89","115","2.35","Entire home/apt"
"5","1","24512572","Ruth","8401194","09/09/2018","52.48757690274515","13.373431808230006","5","Generous, central loftish flat","Schöneberg-Süd","Tempelhof - Schöneberg","18","95","0.47","Entire home/apt"
"365","1","10230956","Birgit","8405256","05/10/2018","52.51592997202298","13.481377296791036","2","Loft Appartment with lovely balcony","Alt-Lichtenberg","Lichtenberg","14","90","0.4","Private room"
"0","1","44322194","Karl-Luis","8414211","","52.489978161109434","13.31737376590693","1","Hightech Studenten Casa","Barstraße","Charlottenburg-Wilm.","0","120","","Entire home/apt"
"0","1","44325953","David","8415199","30/10/2015","52.53059185351054","13.397523702101656","2","Cozy Apt in Mitte - Down town","Brunnenstr. Süd","Mitte","3","89","0.08","Entire home/apt"
"257","1","5072122","Hardy","8420271","24/09/2018","52.542204820014454","13.423445848164366","4","Nice place, trendy Prenzlauer Berg","Helmholtzplatz","Pankow","9","120","0.3","Entire home/apt"
"0","1","44363182","Friederike","8423807","","52.53214042064018","13.43517408055004","2","4-Zimmer Maisonettewohnung","Prenzlauer Berg Süd","Pankow","0","100","","Entire home/apt"
"0","1","44408086","Konstanze","8433730","","52.493577817395874","13.394799926303056","1","ruhige, helle Wohnung Bergmannkiez","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","100","","Private room"
"0","1","4507024","David","8442867","15/06/2017","52.52425409212211","13.400946259812386","1","Beautiful, central room with private bathroom","Alexanderplatz","Mitte","4","75","0.22","Private room"
"0","2","13452519","Stefanie","8450482","17/06/2018","52.51593534851193","13.470803898833632","3","bright, central 2BD, high ceilings","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","3","95","0.08","Entire home/apt"
